IDALU,SEXO,ESTUDIMARE,ESTUDIPARE,GUARDERIA,REPITE,TESTUDIO,AYUDAPADRES,SINAYUDA,MARGINADO,SOCIABLE,INTEGRADO,INCOMODO,SOLO,ACOSADO,ISEC,MediaLengua,MediaMates,mediaFisica,MediaSYC,CAEBIEN
16853,1,6,6,3,1,3,0,0,1,4,3,1,1,1,-0.78357,480.5095508,568.2584894,566.6093198,589.3351852,1
23391,2,9,9,1,1,4,1,0,1,3,2,3,1,2,0.12475,319.2900724,483.7085628,257.6524226,408.4453204,0
9312,2,2,2,3,1,2,1,0,1,4,4,1,1,1,1.46284,755.0459434,679.2623306,677.3125964,667.1625054,1
20396,1,8,7,2,1,3,0,1,1,3,3,1,1,3,-1.46666,547.355226,337.6212986,470.3547018,600.860182,1
11646,1,1,1,1,1,3,1,0,1,3,3,1,1,1,1.47958,578.2254974,636.4991762,613.370874,578.3954614,1
22971,2,5,5,2,1,2,0,0,1,4,4,1,1,1,0.28724,641.1578186,519.8324966,557.4024764,611.7454956,1
17060,1,8,8,2,0,2,0,1,1,2,3,3,1,1,0.25981,419.3005248,544.4071496,443.7416388,419.9623486,0
15486,1,8,8,1,1,4,0,1,2,2,3,2,1,1,0.66297,513.9045516,599.3298498,669.9843816,546.7397128,1
5359,2,8,1,2,1,3,1,0,1,4,4,1,1,1,1.40642,499.7862312,492.8493066,549.8909476,402.5654162,1
6946,2,8,8,2,0,2,0,1,1,4,4,1,1,1,-0.61396,401.9950506,578.1239222,558.604241,467.4215732,1
11853,1,2,1,3,1,2,1,0,1,3,4,1,1,1,1.40642,547.5332572,576.1511244,474.7677302,356.420309,1
26984,1,2,8,1,1,2,0,1,1,4,4,2,1,1,1.81735,657.8590494,615.3538264,607.6743188,706.6120456,1
16975,2,2,7,2,0,1,0,1,1,4,4,1,1,1,-0.29495,458.6859576,438.6321364,474.9196848,425.0199834,1
3324,1,5,4,2,1,3,1,0,1,4,4,1,1,1,0.97559,494.8376942,479.4963644,416.7550404,527.2133798,1
20076,1,4,5,2,0,3,1,0,1,4,4,1,1,1,-0.45567,559.923996,490.8991134,482.5047992,540.8393046,1
3475,1,4,4,1,1,3,0,1,1,3,3,1,1,1,0.38193,465.576539,388.4968462,535.2281216,564.7683372,1
20870,2,1,1,3,0,3,1,0,1,4,4,1,1,1,0.4562,442.3278016,,335.8095196,,1
22248,1,2,2,2,1,3,1,0,1,3,4,1,1,1,1.47958,496.6319406,704.7653642,490.2843028,487.7619628,1
28184,1,1,3,2,1,1,0,1,1,4,4,1,1,1,1.11227,569.9339156,568.3155854,572.8418886,525.7318618,1
7469,9,4,3,2,1,2,0,1,1,3,3,2,1,2,-0.7822,542.2305014,530.8371948,651.228154,522.400439,1
2493,1,6,6,3,0,2,0,0,1,4,3,1,1,1,-0.93283,304.8428028,422.746493,330.1545298,348.6540684,1
25406,2,6,7,3,1,2,1,0,1,3,3,2,1,1,-1.18621,516.5286154,552.0361766,473.0827792,541.8877318,1
23982,2,1,4,1,1,2,0,0,1,3,3,1,1,1,0.81276,448.2313836,,535.9456402,,1
27900,1,7,7,4,0,1,0,1,1,4,4,1,1,1,-1.47496,462.6398204,478.9920654,530.1191608,438.0520206,1
23955,1,6,4,2,1,4,0,0,1,3,4,1,1,1,0.62502,519.8044222,484.364791,469.0088172,532.894925,1
28606,1,8,8,3,1,4,1,0,1,3,4,2,1,1,0.1393,552.0651758,509.12131,650.0768616,579.040432,1
4627,1,6,7,2,1,4,0,1,1,4,4,1,1,1,0.17739,355.9792216,417.0697612,421.535162,471.1882652,1
6673,2,4,4,3,1,5,0,0,1,3,3,2,1,2,0.91917,529.5010086,382.8995948,497.6500214,546.0904496,1
11158,2,2,2,3,1,5,1,0,2,3,3,2,2,2,1.40642,579.406319,488.1706994,488.4190766,619.9531588,1
19540,1,8,8,9,0,3,0,1,3,2,2,3,3,2,-0.4564,352.2678612,474.5207104,438.5179672,484.421006,1
18235,2,4,4,3,1,3,1,0,2,2,1,1,2,2,-0.029,465.771822,543.9985534,471.7032772,414.3372776,0
18648,2,8,6,3,1,2,0,0,1,4,4,1,1,2,-1.51819,494.8257034,461.9496264,483.4226822,543.788722,1
1496,2,1,8,9,0,1,0,1,2,4,2,3,3,3,0.44016,431.5767308,452.3951448,384.2236332,298.9098324,0
3313,1,8,8,3,0,1,0,1,2,3,2,3,3,2,0.05939,366.2209762,,428.6320436,406.7652316,0
16693,1,7,7,5,0,2,1,0,2,3,9,3,2,2,-2.62051,398.6583034,421.287437,397.7611504,455.2474762,1
8178,2,1,1,3,1,1,0,1,1,3,3,1,1,1,1.81735,,577.3790718,673.8672522,516.5175046,1
11483,2,7,8,3,0,3,0,0,1,2,3,2,2,2,-2.62051,461.1977598,451.4784598,471.6954182,495.9597912,1
2243,2,1,2,1,1,2,1,0,1,3,3,1,1,1,0.79073,591.4155774,557.4451384,613.352086,510.4263198,1
24020,2,6,8,3,1,2,0,1,1,3,3,1,1,1,0.22102,462.749138,487.2045506,431.1174082,553.232256,1
529,1,2,2,2,1,3,1,0,1,4,4,1,1,1,1.22369,564.6072432,390.5130954,560.4562934,566.8627948,1
6461,1,8,8,3,1,3,0,0,1,3,3,2,2,1,0.54788,633.261324,528.8108712,516.444422,539.4118594,1
25384,2,6,4,2,1,3,0,0,1,3,4,1,1,1,0.38193,507.7820366,503.9383892,445.144783,582.1693526,1
22255,1,6,6,9,1,3,0,1,2,4,4,2,2,2,-0.37264,540.2465834,599.9301704,575.75844,526.1361388,1
12224,2,4,6,1,1,5,0,0,1,4,4,2,1,1,0.38193,624.2294812,508.1986074,666.4740862,605.8767092,1
25140,1,2,2,1,1,3,0,1,1,3,3,1,1,1,1.12506,537.1778154,479.4252486,432.3078048,564.9897688,1
9706,2,2,3,2,1,3,1,0,1,2,3,2,2,1,1.81735,520.0548632,556.6678462,534.9900346,562.2573784,0
2196,1,1,1,3,1,3,0,1,1,4,4,1,1,1,1.40642,585.3322968,649.1109778,579.6334,662.3356694,1
15035,2,5,1,3,1,3,1,0,2,3,3,2,1,1,0.51861,692.6867284,623.8660642,676.6383432,635.2874848,1
25578,1,2,3,1,1,4,0,1,1,4,4,1,1,1,0.86918,673.01112,721.4089074,704.0175642,596.8614064,1
12288,1,9,8,2,1,2,1,0,1,4,4,2,1,1,0.34074,613.7885874,499.3756136,543.0442322,549.4614032,1
600,1,8,4,4,1,5,1,0,1,3,3,1,1,1,-0.0207,587.0040028,553.9738782,494.6354448,495.5189994,0
26918,2,8,7,3,1,2,1,0,1,3,1,1,1,1,-1.48025,372.7221126,388.5739088,435.7538232,315.708859,1
555,2,6,6,1,1,5,1,0,2,3,3,3,3,3,-0.77528,523.732393,446.0141412,518.9782316,578.6321338,1
1173,1,6,6,3,0,3,0,0,2,4,3,2,2,2,-0.18991,479.483448,,435.5639314,,1
1097,2,8,8,3,0,3,0,1,4,1,1,4,4,2,0.2681,585.5028404,609.6507,679.3134196,555.0941322,0
20083,2,5,4,3,1,3,0,1,3,2,3,1,2,2,-0.12369,501.672164,501.6121894,459.5699038,568.750914,0
3795,1,4,6,1,1,4,1,0,1,3,3,1,1,1,0.63781,561.8764798,578.5535418,491.2298474,625.8667246,1
23747,1,1,2,3,1,2,0,1,2,3,3,2,2,2,0.82106,628.209515,547.1522,641.1569512,613.4376056,1
28564,1,8,8,3,1,3,0,0,2,2,3,2,2,2,0.38621,458.462119,497.3408388,373.2537336,537.0768648,1
19411,2,8,8,1,0,1,0,1,1,2,3,2,2,3,-1.34418,467.3257536,456.6074754,459.1405802,359.7589528,0
10990,2,7,1,3,0,2,0,0,3,4,4,1,1,1,1.81735,473.6327862,450.1714738,460.2731918,523.0038178,1
4958,2,1,3,3,0,2,0,1,1,3,3,3,1,1,0.14895,264.9716336,470.4784368,407.550416,496.380138,1
12564,1,4,4,3,0,5,1,0,2,4,4,2,1,2,0.28724,305.6713354,361.155265,386.9245348,389.7934784,1
23932,1,4,5,2,1,4,1,0,1,4,4,2,2,1,0.03136,586.462668,464.0221642,570.9664644,582.6059558,1
22868,9,1,6,3,1,4,0,1,2,3,3,2,2,1,1.46284,627.4496112,675.8073272,525.8254576,606.5272862,1
3444,2,8,8,1,1,4,0,0,4,4,3,3,2,1,-0.5333,360.952111,503.728474,392.4327298,358.1099368,1
13478,2,4,2,2,1,2,0,1,1,3,4,1,1,1,0.45825,503.1182114,698.6656404,626.6747508,504.3275344,1
24548,1,4,8,3,1,2,0,1,1,3,3,1,1,1,-0.37127,582.142233,578.199103,521.0291562,563.9501738,1
8968,1,1,3,1,1,3,1,0,1,4,4,2,1,2,1.81735,537.9197084,658.6117632,596.1974076,609.0507708,1
16726,1,7,8,3,0,1,0,1,1,3,3,2,2,1,-2.62051,510.2088684,,512.809405,,1
24560,2,2,1,2,1,4,0,0,1,4,4,2,1,1,1.12506,547.5376922,576.0157546,632.1110644,536.2392234,1
11177,1,8,7,1,1,5,1,0,1,3,3,1,1,1,-0.76158,584.155935,559.8168064,585.0292248,534.157908,1
23951,1,8,8,3,1,4,0,1,1,3,4,1,1,1,0.29908,616.9520156,466.574592,448.1016728,494.8896972,1
22165,2,8,8,2,1,3,0,1,1,4,4,2,1,2,-0.19037,517.6773584,549.6984282,561.78854,502.0458996,1
1698,2,1,1,1,1,4,1,0,1,3,3,2,1,1,0.82106,545.437205,436.910827,633.9907956,579.0598002,1
17945,2,2,1,3,1,2,0,1,1,3,3,1,2,1,-0.04158,568.5626626,605.9934838,498.6831956,485.2244168,0
22510,2,8,8,3,1,3,0,0,1,3,4,1,1,3,-1.01915,459.4993776,492.195751,541.6395186,427.3145092,1
5089,1,8,6,2,1,3,1,0,1,3,3,1,1,1,-0.11676,469.8363416,521.7447594,345.2788342,514.830659,1
15395,1,1,6,2,1,2,0,1,1,3,3,1,1,1,0.70134,535.3330516,641.9243498,519.876239,532.874734,1
9974,2,8,8,4,0,3,1,0,1,3,3,1,1,1,-0.31489,460.021665,569.7133878,527.8485548,503.7101386,1
2157,2,9,9,3,1,2,0,0,1,3,3,2,2,1,-0.72091,526.686049,419.8836756,472.4240646,429.6556682,1
24298,2,6,4,2,0,2,0,1,1,4,4,1,1,1,-0.37957,473.2274954,,532.0055728,483.9955464,1
10902,1,5,5,3,0,2,1,0,1,3,3,1,1,1,-0.37127,380.988287,413.0146354,404.335731,443.5279806,1
22555,1,9,9,2,0,3,0,0,1,1,3,1,1,1,0.10586,271.0827016,333.1034194,318.4237594,397.7489246,1
14929,2,4,3,3,0,2,1,0,1,4,4,1,1,1,0.28724,553.1370952,522.91637,577.1658036,504.9725528,1
11739,2,3,3,2,1,3,0,0,1,4,4,1,1,1,0.97559,586.7146184,561.8226988,543.5394192,462.3724698,1
17174,1,4,4,1,1,3,0,0,1,3,4,1,1,2,-0.7822,495.8513102,560.0800478,446.7594398,538.7389188,1
2664,2,5,6,3,1,4,0,0,1,3,3,1,1,1,0.03136,491.1111234,622.6851784,532.6792736,585.5189074,1
18707,1,2,1,4,0,3,0,0,1,3,3,1,1,1,0.05562,,437.5448508,482.2427114,521.3384686,1
24456,1,1,2,2,1,3,0,0,1,4,3,1,1,1,0.46655,,,,,1
9430,1,6,4,1,1,4,1,0,2,4,3,2,2,1,-1.11419,606.5313986,494.0296854,495.1811164,584.0426364,1
22765,2,1,1,2,1,4,1,1,1,4,4,1,1,1,1.81735,445.7406088,450.5626328,454.1297512,452.7108894,1
9988,1,7,5,3,1,4,1,0,1,3,4,1,1,1,-0.37127,508.6225572,422.6726088,576.2208738,594.9625796,1
26290,1,6,6,3,1,4,1,0,1,4,4,1,1,1,-0.77528,567.820427,444.610504,429.0547966,539.5851748,1
20672,1,6,6,2,1,3,1,0,1,3,3,2,2,1,-0.02207,433.302382,376.7017198,402.53478,322.6556042,0
52,1,8,8,3,1,3,1,0,1,3,3,1,1,1,-0.17544,424.6718266,429.9149868,421.7089038,363.741079,0
5485,1,9,9,3,0,4,0,0,1,4,3,1,1,1,-0.58851,443.7103316,439.4422834,385.3067468,579.6324962,1
14585,2,3,4,1,1,2,0,0,1,3,4,1,1,1,-0.0207,449.989812,500.451788,403.4585622,518.6201842,1
9257,1,4,6,3,1,3,0,1,2,2,3,2,2,2,-1.04338,631.1774016,537.636578,550.7766096,660.4417476,1
5903,1,4,6,1,1,3,0,1,1,4,4,2,1,9,0.53135,419.668268,521.624418,389.7148364,547.3521178,1
26412,1,8,2,3,1,2,0,0,1,4,4,1,1,1,-0.29495,425.8483124,507.0553412,379.6099408,456.7233328,1
26770,1,2,1,2,1,3,1,0,2,3,2,3,3,1,1.47958,578.847452,529.0201358,563.8591252,601.2877434,1
14265,2,6,6,3,0,2,0,1,1,4,4,4,4,4,-0.77528,447.248655,417.2997522,414.968721,496.9859008,1
11814,2,8,8,3,1,3,0,1,1,3,3,1,1,1,0.23376,602.2289928,490.4594476,543.7222216,475.8153686,1
1379,2,8,8,9,1,3,1,0,1,3,4,1,1,1,1.06502,521.1988596,465.7631426,556.3245088,553.6498312,1
9031,2,7,6,3,0,3,0,0,1,3,3,1,1,1,-1.18621,450.7893374,554.623334,478.3951546,494.4778924,1
20828,1,2,1,1,1,1,0,1,1,3,3,1,1,1,1.40642,507.8299134,464.534844,343.633545,434.056992,1
21455,2,4,6,1,1,2,1,0,2,3,3,2,2,2,-0.43163,498.3698292,,544.409819,,1
12450,2,2,2,1,1,4,1,0,1,4,4,1,1,2,1.47958,642.9275398,725.8585262,607.6512802,560.583399,1
15274,2,6,6,2,1,3,0,0,2,3,4,4,3,4,0.22102,441.758631,520.7681968,541.9270046,426.2845098,1
22990,2,3,3,2,1,5,1,0,2,3,3,3,1,2,0.63781,560.355681,660.583029,441.9884518,429.2137712,1
23984,2,7,4,2,1,2,1,0,1,3,4,1,1,1,-0.0207,749.0761358,654.8656964,602.0915982,551.5449442,1
23,2,6,6,3,1,3,1,0,1,4,4,1,1,1,-1.18621,519.2599188,521.4650328,487.1400502,533.9370708,1
2282,2,6,4,1,1,2,1,0,1,4,4,1,1,1,-0.0207,466.876585,346.8540298,373.4064428,350.7523666,1
1760,2,4,1,2,1,2,0,0,1,3,3,2,2,2,1.46284,549.1123298,698.9623666,565.6957012,673.2384314,1
18891,1,1,1,1,1,3,1,0,1,3,3,1,1,1,1.46284,585.7368206,607.2368446,574.884029,501.6335182,1
7560,2,8,8,2,1,4,0,0,1,4,1,1,1,1,0.48255,382.3328218,421.0969004,473.1209292,319.0630788,1
1128,1,4,1,1,0,4,1,0,1,3,3,1,1,1,1.12506,500.159199,544.4181964,544.7875238,554.4653774,1
24915,1,2,2,2,1,2,1,1,1,3,4,1,1,1,1.81735,646.1268516,534.9034138,590.2123022,634.8591014,1
6775,2,2,1,2,1,3,0,1,1,3,3,2,1,1,1.14524,609.4965592,490.9887342,617.720166,577.1355906,1
7646,1,4,3,3,1,3,1,0,1,3,3,2,2,1,0.97559,630.149126,613.3797724,635.2152786,583.8503058,1
6420,2,8,8,5,0,2,0,0,1,4,4,1,1,1,-0.46792,390.4534344,413.8222342,410.5934984,453.9814156,1
21869,1,2,1,1,1,5,1,0,2,3,3,2,2,2,1.81735,566.8143752,329.9523602,601.4376582,580.9113642,0
5803,1,6,6,2,0,4,0,0,1,2,3,1,1,1,-1.18621,425.2611176,424.5195658,480.2260076,561.6340672,1
18434,2,6,6,5,1,3,0,1,1,3,3,2,1,1,-0.42471,467.1026924,515.6050292,482.3318004,550.4903182,1
14165,2,8,8,2,1,3,1,0,1,4,4,1,1,1,0.99871,496.2377842,502.943836,475.8522076,480.0022392,1
6294,1,8,8,3,0,1,0,1,1,3,4,4,1,1,-1.28745,382.772057,390.5302934,372.1004386,361.24958,1
19270,1,8,8,2,1,2,1,0,1,9,2,2,2,1,0.3339,467.1330204,412.3960048,390.3802578,424.6115226,1
10832,1,3,3,1,1,4,0,1,1,2,4,1,1,1,0.91917,557.2464356,612.6015468,636.4664852,568.5329132,1
11249,1,2,2,2,1,2,0,1,1,3,4,1,1,1,0.36356,503.6623046,528.5512092,471.95106,449.7816714,1
2487,2,8,8,5,1,3,0,1,1,3,3,2,1,1,-0.09422,548.7253204,582.2625736,582.4544368,601.69497,1
14032,2,6,6,3,0,2,1,0,1,3,3,2,2,1,-0.42471,519.6078294,527.6249288,448.3294496,499.7236072,1
29023,1,5,4,3,1,3,0,0,1,4,4,1,1,1,-0.37127,562.0947872,453.7007902,442.4302924,599.8032766,1
26482,1,5,6,3,1,3,0,1,1,3,3,2,2,1,-1.04338,611.8630008,581.643211,514.1559282,545.8846212,1
20595,1,7,7,3,1,2,0,1,1,3,3,3,1,1,-1.06403,561.3121598,464.3776386,585.5905212,608.1856714,1
5770,1,1,1,2,0,2,1,0,3,3,3,3,3,3,0.70134,504.6599582,413.503763,546.423634,431.9588286,1
18028,1,7,7,2,0,2,0,0,2,3,3,2,2,2,-2.13877,484.6225328,461.384653,425.2620508,458.1831296,1
12261,1,6,6,2,0,2,0,0,2,2,2,3,2,3,-1.18621,511.613723,494.1343732,559.9943938,487.3302776,0
17703,2,6,6,2,0,3,0,0,1,4,3,2,1,2,-0.11676,554.1751032,537.8184816,507.5497796,521.3132056,1
1228,2,4,4,2,1,5,1,0,1,3,3,2,1,2,0.03136,415.5900108,460.0049438,421.8142818,477.6866916,1
15785,2,2,1,1,1,4,0,0,1,3,4,1,1,1,1.81735,540.881741,712.7868892,586.0875962,596.24677,1
26812,2,6,6,1,1,3,0,0,1,3,3,1,1,1,-0.02207,530.788562,514.499307,431.6609698,497.6181658,1
14612,1,6,6,2,0,2,0,0,1,3,3,1,1,1,-0.77528,424.8212182,459.2753396,506.5481262,474.133022,1
28696,2,2,6,3,1,2,0,1,1,3,3,2,2,1,0.46655,563.2863922,576.8707044,564.3287888,609.2553898,1
22653,1,7,7,2,0,1,1,0,2,4,1,3,3,1,-1.46666,165.4179494,319.3825756,250.9721526,312.7958742,0
26241,1,1,5,3,1,2,1,0,1,3,4,1,1,1,1.47958,,405.549459,548.9923464,591.6470486,1
1931,2,7,7,4,1,1,0,1,2,2,2,2,1,1,-1.87759,586.0828936,492.6663306,533.4706662,498.8844802,1
23646,1,8,8,2,1,4,0,1,1,4,4,1,1,1,-0.36073,422.4787774,571.9549998,399.7699044,359.7529618,1
4366,1,8,1,2,1,3,0,0,1,2,3,1,1,1,0.41013,520.7603272,507.4996344,389.9475174,368.378581,1
11888,1,4,8,2,1,4,1,0,1,3,3,1,2,2,-0.029,623.6513104,511.1845676,543.7182722,553.8477296,1
14761,2,8,8,3,1,2,0,1,1,3,3,2,1,3,-0.72074,383.3764458,395.7588776,496.3028938,458.5989224,1
13602,2,4,2,1,0,2,0,0,1,4,4,1,1,1,1.22369,479.8905452,444.5581668,478.1588184,432.991681,1
14258,2,6,6,3,1,2,0,1,1,3,3,3,1,1,-1.92912,402.0314472,521.0450676,551.061998,555.299938,1
27450,1,8,1,2,1,3,0,1,1,3,4,1,1,1,1.47958,576.8732888,552.8233576,535.6084394,557.8311372,1
7136,1,6,7,2,1,1,1,0,1,2,2,2,2,1,-0.78357,376.675406,504.4743744,397.9352432,411.5979782,0
28798,1,7,2,2,0,2,0,0,2,3,4,2,2,3,0.30495,460.8095962,,295.2189336,,1
5315,2,1,1,3,1,4,0,0,1,3,2,3,1,1,1.81735,457.2885854,369.8319624,535.433998,440.3467536,0
856,2,8,8,3,1,2,0,1,1,4,4,1,1,1,-0.28101,461.4190558,437.2971524,395.1688472,313.8415952,1
12818,2,1,1,3,1,4,0,0,1,3,3,1,1,1,1.46284,481.2515122,613.3051272,607.8686138,496.7906038,1
18350,2,9,9,3,0,3,0,0,3,4,4,1,1,1,-1.23389,436.7798294,356.2499704,463.2543358,449.9842668,1
3356,2,1,4,1,1,3,0,1,1,4,4,1,1,1,1.81735,664.3442482,658.405467,673.2019362,643.036796,1
3037,2,7,7,3,0,1,0,1,2,3,3,2,1,2,-1.06403,360.3147984,481.2492982,516.192824,388.7448054,1
22843,1,8,8,3,1,3,0,1,2,3,3,2,2,1,0.88501,619.4507388,472.6994996,570.8983318,526.793533,1
25114,2,1,1,1,1,3,1,0,1,3,4,1,1,1,1.47958,672.632193,646.883772,626.6171256,515.4658976,1
6877,2,1,4,2,1,2,0,1,2,3,3,1,1,2,1.47958,611.446809,683.0750736,680.2950206,681.6384786,1
3229,1,7,7,2,0,3,1,0,2,3,4,2,2,2,-1.47496,471.2322466,386.7178098,456.3680068,456.7045244,1
21944,1,8,8,2,1,4,1,0,1,4,4,1,1,2,-1.21398,357.968216,364.80797,436.4292688,,1
25960,1,4,1,1,1,5,0,1,2,2,2,3,3,2,1.81735,612.0141912,658.8742104,700.6538468,662.742807,1
28787,1,8,8,3,1,3,0,1,1,3,1,1,1,1,-1.96859,367.0062966,395.3159138,420.683447,464.05247,1
6632,2,4,4,3,0,3,1,0,1,4,4,2,1,1,-0.38487,334.7424758,444.039826,499.2361118,386.8185402,1
17650,2,7,6,3,0,2,1,0,4,4,4,1,1,1,-0.37264,376.4460724,545.8216582,426.8544628,406.9802212,1
4429,1,1,2,1,1,2,0,1,1,3,3,1,1,1,1.22369,385.093228,403.0037476,313.151982,454.2161734,1
10033,1,6,8,3,0,5,0,0,4,3,1,4,4,3,-0.85968,456.856502,376.580228,391.075402,553.4534434,1
8956,1,6,6,3,1,5,1,0,2,3,3,2,1,1,-1.11556,437.5804688,,390.367279,,1
21310,1,8,8,3,0,1,0,1,2,4,3,1,3,1,-1.25252,259.8660566,,311.7111834,,0
12465,1,1,1,1,1,3,0,1,1,3,4,1,2,1,1.81735,657.2772188,591.013094,606.7267612,750.2341098,1
10654,2,2,3,1,0,2,1,0,1,3,3,1,4,3,0.46655,374.6644436,478.9785126,484.0933686,422.7148386,1
22399,1,2,4,2,1,4,1,0,1,4,4,1,1,1,1.12506,513.1571338,553.2655,494.6424128,463.2011442,1
14871,2,8,8,1,1,3,0,0,2,3,3,2,2,1,-0.17098,502.1117662,530.2356908,447.6579992,391.233993,1
13779,2,4,4,1,1,3,0,0,1,4,4,2,1,3,-0.37127,525.9272642,444.1265612,659.802987,514.4366382,1
11587,2,6,6,2,1,3,0,0,1,4,4,1,1,1,-0.77528,536.7181068,396.1838642,487.329375,465.9519596,1
13089,1,6,2,4,0,1,0,1,2,3,9,2,1,2,0.11598,374.1295952,394.9310576,429.5620464,474.1300006,1
7859,2,4,5,2,0,2,0,1,1,3,3,1,1,1,-0.79001,511.1664826,420.3781004,438.9682594,460.4808036,1
14847,2,6,5,3,1,3,0,0,1,3,3,1,1,1,-0.43163,512.1414274,,461.2009768,,1
9328,2,1,1,1,1,3,1,0,1,3,4,1,1,1,1.81735,590.0498488,646.1320426,617.498684,648.902516,1
23627,1,5,1,6,1,2,0,0,1,3,3,1,1,1,-0.29495,437.8357772,410.4447874,482.5312412,363.7526776,1
18278,2,8,8,1,1,4,0,1,3,3,3,2,1,2,-1.27334,456.6608026,508.4132592,509.5022078,510.8358168,1
10162,1,9,4,3,1,3,1,0,1,4,1,1,1,1,-0.12369,426.4154316,466.8067896,369.7544844,482.5281402,1
25698,2,7,7,3,1,3,0,1,1,3,4,1,1,1,-1.06403,569.9426642,410.3641144,581.292872,544.8582334,1
23709,1,8,8,1,1,5,0,1,1,3,3,1,1,1,0.40434,535.9396568,423.2273802,463.4983082,516.720303,1
25453,1,8,8,1,0,2,0,0,1,3,3,1,1,3,-0.00572,447.8808836,412.1145436,506.1323884,515.2564412,0
2607,1,8,8,4,0,5,0,1,2,3,3,1,1,1,-1.57505,311.9002332,368.9662206,404.5569344,361.666888,1
28570,1,3,1,3,1,3,1,0,1,4,4,1,4,1,1.12506,536.3090758,409.3735314,436.6517138,371.9540446,1
6699,2,7,7,3,1,4,0,0,1,4,4,1,1,1,-2.88169,423.4411648,571.6635686,,556.359275,1
3369,2,3,4,1,1,4,1,0,2,3,3,2,1,1,0.38193,484.4452662,601.9616916,713.066935,597.3174508,1
11324,1,1,3,3,1,4,0,0,1,3,4,1,1,1,1.47958,556.5569474,468.5038136,507.0699126,447.0592678,1
306,2,8,8,3,1,3,0,0,1,3,3,1,4,1,-0.26581,320.6214458,503.4754754,244.3588286,323.6803422,0
6597,2,8,8,2,1,4,1,0,1,3,3,1,1,2,0.2255,606.9388938,524.2034388,602.8409408,637.1438714,1
18034,1,6,6,3,1,2,1,0,1,4,4,1,1,1,-1.18621,545.5496528,449.0752774,502.6910036,527.8345674,1
7433,2,1,1,2,1,5,1,0,1,4,4,2,1,2,1.22369,682.1278356,603.5637942,586.9701146,613.888143,1
26713,2,8,8,3,0,3,0,0,1,4,4,1,1,1,-0.35692,464.1860968,519.7895344,429.3677186,446.859301,1
15839,2,4,4,1,1,3,1,0,2,3,3,2,2,2,0.63781,545.7575194,655.931748,574.892206,619.9278394,1
13953,1,3,6,2,0,3,0,0,1,4,4,1,1,1,0.38193,404.4050146,526.842736,413.107674,437.8394722,1
14684,2,2,3,3,1,3,1,0,1,2,3,2,1,1,1.47958,560.3491544,504.1558708,679.3539474,648.8951724,1
521,1,2,2,3,1,3,1,0,1,4,4,1,1,1,1.05191,567.2420696,659.7860848,,613.8340968,1
14493,1,4,6,2,1,3,0,1,1,4,4,3,1,2,0.28724,411.2365336,441.3118156,541.599533,464.6926018,1
17820,1,5,6,2,1,4,1,0,2,3,3,2,2,2,0.03136,561.3671366,556.5446384,701.5478582,636.9343454,1
19867,2,6,3,3,1,1,0,1,1,4,4,1,1,1,-0.52883,315.1346538,445.834415,327.7997026,439.3116628,0
13578,2,8,4,3,1,5,1,0,1,3,3,2,1,1,0.63781,583.7138024,528.807282,630.301058,617.0478962,1
17724,2,1,2,1,1,4,1,0,1,3,4,1,1,3,1.81735,513.7221784,725.1113616,466.9006226,536.658786,1
16034,2,4,6,2,1,4,1,0,1,3,3,1,1,1,0.03136,625.3978866,538.23075,631.2280246,653.0888152,1
1367,2,8,8,3,0,3,0,1,4,4,2,3,1,2,-0.40328,310.1983794,539.898391,362.8273092,288.667463,1
16503,2,8,1,2,1,3,1,0,1,4,4,1,1,4,1.06865,421.6847994,513.217587,452.9510496,382.6496688,1
19585,2,8,8,2,1,4,0,1,1,4,4,1,1,1,0.51835,575.115945,518.6271844,609.9118122,636.7540844,1
8935,2,8,8,5,1,3,0,1,1,4,2,1,1,2,-0.91497,434.8621648,544.9156792,518.7054224,506.446057,1
28304,2,8,8,1,0,1,0,1,3,3,3,2,1,2,-2.34954,252.3328578,413.572911,254.5261186,369.4435682,1
16135,2,6,6,4,1,3,1,0,1,4,4,1,1,1,-0.78357,487.6103528,533.2029756,417.4155824,474.3362856,1
6108,1,4,6,3,1,3,0,1,1,4,4,2,1,1,-0.37127,640.19698,624.772027,546.4138194,515.8801634,1
29038,2,6,6,1,1,3,0,0,1,4,4,1,1,1,-1.11556,568.6083728,572.6032658,625.5577528,580.2803566,1
6477,1,7,9,1,0,2,0,1,2,2,3,1,2,1,-1.87759,501.1402528,,412.6913568,435.7375036,0
25180,2,8,8,5,0,3,0,0,1,3,3,1,1,1,-0.43078,471.0829626,446.4497942,432.1251724,558.6904372,1
13043,2,3,6,2,0,2,0,1,1,3,3,1,1,1,-0.7822,369.0108502,580.7421208,402.0535902,335.4235986,1
13488,1,1,3,1,1,3,1,0,1,3,4,1,1,1,1.06865,643.309817,607.6415638,520.7862824,663.402865,1
7041,1,8,8,1,1,4,1,0,1,3,4,1,1,1,1.03949,431.1508794,460.256759,422.6911994,418.332217,1
26246,2,6,6,1,1,4,0,1,2,2,3,3,3,2,-1.11556,534.3989114,520.9825428,548.7410346,542.7258588,1
13623,2,6,2,3,1,2,1,0,1,2,3,2,3,1,1.46284,629.1586884,675.8926768,658.2864908,692.9620022,1
